_id,job_name
6fpnp,資料分析師 (Data Analyst)
7lxkd,【SRE】雲端服務可靠性維運工程師
8ouih,巨量中心AI工程師(生成式 AI)
8szsp,CDN雲端運維工程師
8v0ck,研發部: (Senior)R&D Engineer_Batteries (電子電機+AI/ML專長)
770xt,AI演算法工程師
8vfc7,資深AI軟體工程師/Senior AI Software Engineer
8tns3,【南港區】外商半導體原廠 - Business Analyst－OCS830
8t66j,"Software Engineer, Senior Backend 資深後端工程師"
8n5yu,資料分析師
89hlr,軟體研發工程師(P08)
8tfmd,Proptech/Fintech資料科學家/AI 機器學習工程師
8twfo,SSD 資深測試工程師（Senior SSD Test Engineer）_台北
8cxkj,Senior Software Engineer (DevOps / SRE)
8bjdd,Senior Backend Engineer
8j7q1,AI資深工程師
8v7ta,Golang開發工程師
8knwn,【mo店+暨流量產品部】數據分析師
8j8qw,跨境電商儲備幹部
8uinx,【財務工程師】Financial Engineer
6zlv3,【MyGo AI大數據】Proptech/Fintech資深網頁全端工程師(Full-Stack)
8r4zm,R0008524: (Sr.) DevSecOps Engineer
8vgna,<AI應用> AI應用工程師(影像)
8s7mu,Staff QA Engineer (79512)
8kboe,資深軟體技術經理
7hv1h,【RD】網頁產品開發工程師
8ttkb,資安工程師/顧問
8vzqh,Research Assistant
8otz5,3D建模與數位分身模擬工程師
8pncw,軟體工程師
6z51p,【風管總合風險】市場風險財工資深人員
86ir6,Senior System Integration Engineer
8cih1,軟體研發工程師(P08)
7ypg2,維運工程師（SRE）
8vzpp,App Full Stack Engineer 手機軟體後端工程師 Django（全遠端）
8sox6,AI工程師
8o8vl,軟體開發工程師_I00021074
8veq8,【北士科】DevOps 組長
8ledo,RD工程師-QD-台北
8v19j,.【 薪優】【 量化交易研究員】｜從模型到實戰，挑戰極限報酬率的你，準備好了嗎？
8qw1r,AI應用與IT整合架構師（儲備幹部計畫）
8skrs,產品經理
8j80m,演算法實習生
8uqnq,【台北】軟體工程師（SE）
8k3po,【2026年研發替代役】Machine Learning and Signal Processing Engineer (機器學習與訊號處理工程師)
8uyde,系統維運工程師
8tylt,AI量化投資分析師
8u5a5,Quantitative Trader (HFT / DeFi Focus)
8w3ty,系統架構師 / 資深後端工程師
8n6vw,資深應用工程師 Senior Application Engineer (18-month Contractor)
8k0bz,AI專案開發部主管
8rcj8,【資安所】資安檢測研發工程師(網駭)
8p8lz,LabVIEW 自動化與機器手臂開發工程師(AI 應用方向)(台北總公司)
87pdh,風險管理處-資產負債風險分析人員
8va1d,114年-資料工程師(專員) - 行政管理部／資訊組
8hssd,後端開發工程師
8vu1g,Senior AI Engineer
4blpk,"Software Engineer, Backend Development"
7yrwi,AI 工程師
6dcfl,資料工程師(資訊部)
5tut4,Quantitative Researcher
8kn2x,Senior Data Engineer_企業資料治理_資訊處(內湖)
8soyh,測試工程師
87ou1,風險管理處-資深行為風險控管人員
83scl,Software QA Engineer_軟體測試工程師
7d37i,雲端維運工程師 Cloud Maintenance Engineer 【產品四處四部】
7p8if,【科技與轉型服務】數位轉型服務-資料分析長期實習生
8vhcx,軟體工程師_14829
8sowq,Sr. System Software Engineer
8ua1y,Cloud Solution Architect - Presales
8vodc,Sr. Software Reliability Engineer (SRE)
8qcv8,【凱基證券/衍生性商品部】量化交易員(權證)
8p4d6,( 可彈性遠端 ) QA Automation Engineer / 自動化測試工程師
7bedq,【研究發展處】演算法暨資料分析工程師
7osnc,I107 資料分析/數據工程師(可遠端工作)
8txea,機器學習工程師【瑟宇人工智能】
8tbys,資料工程師  Data Engineer【數位數據發展本部】
87l1q,【資訊板塊】自動化測試工程師／QA Automation Engineer_I00010418
8lhqq,Android Camera Engineer_RSBU SWRD
8ahgb,資深 AI 工程師 (Senior AI Engineer)
8e5ry,SRE工程師
6ewqy,R2: 軟體測試工程師-242
8ah6z,軟體測試工程師
8nvak,運維工程師 (資深)
7se6i,職涯培訓－AI培訓顧問
8s7jv,R0008002: (Sr.) Software Development Engineer in Test (DVAS)
8p8by,<擴編>遊戲平台-數據分析師
8qjqu,資料工程師 Data Science
8tffa,Algorithm Engineer (演算法工程師)
7dumf,International Business Development 國際商務開發
8vrvv,系統維護/操作人員（Zoho Inventory＋BigCommerce）
6m80o,AI研發工程師
7nion,後端工程師
7fmxh,AWS_(資深)雲端架構師
8lafh,Application Integration Engineer
7kn54,資安工程師（紅隊研究暨研發）
7y08y,Red Hat Ansible 【技術顧問/工程師】 (台北)
7gza5,前端工程師
8pwlr,資深後端工程師
8v8ak,【產品開發部】資料工程師 Data Engineer
8s0ud,LEOTEK - 嵌入式系統軟體工程師
8tq38,『技術主任』資訊發展部｜台北
8cx70,Senior Software Engineer (Cross Platform 3D Rendering)
8uk5h,研發部: (Senior)R&D Engineer_Batteries (電池+AI專長)
5iq8o,科技教育工程師
8rady,Garena - (Senior) Data Engineer (資深)資料工程師
8vg4l,Machine Learning Engineer – Applied AI & LLM Applications (Remote Work available)
732iy,區塊鏈軟體研發工程師
7ddsp,Junior Machine Learning Engineer
50k3d,數據科技部-演算法工程師
8t12g,自動化工程師 AI & Process Automation (錦州街)(可年後報到)
8vqv5,【115 年度研發替代役】現場應用工程師 Field Application Consultant
8oh1v,機率工程師（AI應用方向）
8vlqj,[擴編]【交易運營與風控專員】Trading Operations & Risk Control Specialist
8shvj,Fullstack Engineer 全端工程師(錦州街)(可年後報到)
8vbm2,Software Development Engineer in Test (SDET) Intern
72ycg,【數據】資料分析師( Digital Marketing Data Analyst）
8lvu0,"Sr. Staff Engineer, Data"
84k2i,韌體工程師
8tft1,資深全端工程師 / Senior Software Engineer - Full-Stack
8smxk,【數轉院/數位生態研究中心】AI應用與系統整合工程師
8brcs,【活用英文】【日商】資深後端工程師 Senior Software Engineer (Backend)
8spfi,S- SRE 副理（台北市／知名外商消費品）需英文中上程度，能流暢溝通
8si2o,Camera Software Engineer
874ls,Senior Firmware & Embedded Engineer
7oh8y,網站可靠性工程師 Site Reliability Engineer
8lakk,Senior Machine Learning Engineer
8vdvc,( 可彈性遠端 ) Data Engineer / 資料工程師｜Code Review 制度健全，歡迎重視技術成長的你加入！
7e88o,【ThreatVision】後端工程師 Backend Engineer
8uo8n,總院  AI中心  機器學習工程師
7ez66,後端工程師
7yi6p,互動藝術設計 (AI互動、自動控制開發)
731jy,RD20463 Data Scientist (AI)
4ha8t,製程技術開發 Pipeline TD
8l3p1,資料工程師(數據應用部)
8uuyt,專案企劃人員(國際金融結算業管部)_I00024512
8t4hm,風險管理處-市場風險管控人員
8s9n3,技術工程類 - SW/電腦輔助工程軟體自動化工程師【台北】
8nyk8,資深雲端平台工程師
8joo2,YouBike-台北-AI工程師
8sxmk,DevOps Engineer (Azure) (Support Microsoft Project)
8cnls,BIM整合服務事業部丨BIM技術開發工程師/經理
8vfkh,衍生性金融商品交易員(新金融商品部)
8vet3,【Coupang Taiwan】行銷數據分析師_Growth Analytics_OCS331｜外商龍頭、全遠端、歡迎新鮮人
6sxgk,大數據產品交付諮詢顧問
8k4kp,金融犯罪風險資料分析與AI運用顧問(顧問~經理)-SRT-台北
8cxit,Senior Software Engineer ( 3D AI )
4bma8,數據工程師｜打造零售界的神級Data Build
8squ9,（台北）Senior Full Stack Software Engineer 資深全端軟體工程師
8mqp8,Cloud DevOps Engineer 雲端 DevOps 工程師【後端組】
8b00a,61590-雲端系統資深工程師(台北)
80ss9,【總行單位】信用風險企劃人員(新人/經驗行員)
7jqaz,總公司：顧客與商業數據分析專案經理/課長 (Global Mall)
69bgn,PA1430 影像演算法工程師(內湖)
8rnp9,滲透測試工程師（Penetration Tester）｜合法駭客陣營招募中！
7xz7b,FAE客服工程師
8vdas,R0008403: Forward-Deployed AI Engineer | Magna
8us63,NLP 研究科學家 NLP Research Scientist
8b8kp,<系統網路> 系統網路工程師
6gq7g,Digital Client Business Intern
8d12i,運維工程師
8cy5z,Senior Software Engineer (Reinforcement Learning)
7olnj,資料工程師
82lqy,系統程式設計師
8q6g9,T－System Software Engineer（台北）
8vg2d,個金_數據商業分析師
8q8pl,Full Stack Engineer 【AI 應用整合開發】
8qg9c,視覺事業處_AI Agent & Computer Vision Engineer
8r518,【國泰集團】技術專案經理TPM（總公司）
8vc0v,風管人員
8tqbi,總部數位-AWS運維工程師(台北中正區)
8kue1,Data & Solution Architect 數據與解決方案架構師
8qma7,Software Development Lead 軟體部門主管
81sdj,Software Development Manager
8q23g,Firmware Engineer (韌體工程師)
8b89z,【金融創新部】選擇權交易員
7xncf,雲端工程師
8uezg,人形機器人機電整合工程師 (Humanoid Robot Mechatronics Engineer)
8utgb,後端專案經理
6erqt,維運服務處_雲端可靠性工程師(SRE)
8j7pd,【MyGo AI大數據】Proptech/Fintech/  AI 機器學習工程師/資料科學家
8pekt,Senior Application Engineer Lead
8vm3e,產品技術主管 Product Technical Lead
7i1gn,C++ software developer
7etdk,資深後端工程師 (Sr.) Backend Engineer
8us40,【外商】Business Process Manager
7toxq,【Infra Center】系統可靠性工程師 (SRE)
7util,IT軟體工程師
8vnbx,商情分析人員(數據應用部)
79xx3,軟體助理工程師
8mx4q,資料科學工程師
867bq,【Coupang Taiwan】行銷數據分析師_Growth Analytics_OCS330｜外商龍頭、全遠端、歡迎新鮮人
8s9nj,【技術】資深數據分析師 Senior Data Analyst (Data Scientist)
8pcdj,【RD】應用系統開發工程師
86tlg,QA Engineer
8ut9h,富邦期貨-金融商品設計/財務工程人員
8qu2y,後端(資深)工程師
853i6,SRE Leader
8ulkz,程式開發
8tmv3,"Senior Specialist/  Associate Manager/ Manager - SEM , Performance Marketing ( Search performance/analytical driven)"
8u65f,Data Engineer 數據工程師
7x0l5,全端開發工程師
8kbmz,高級/資深韌體研發工程師
7xpbb,Full-Stack Engineer
8ule8,產品經理/專案經理
8w093,RPA 軟體流程自動化工程師
8od3z,AI 應用開發工程師-AI應用發展部(台北總公司)
8tusx,後端開發工程師（外派日本）
8avnl,A4000 Java後端工程師(AI)
8vn8j,【RD】AI整合應用工程師 | AI Integration Engineer | 專注於AI應用整合開發，打造智能數位解決方案
8v1nv,[Unicorn SaaS Company] Security Engineer
8b41a,A.24 資訊安全 工程師-北區
5mqzq,(資深)技術應用工程師 - 北區
8qge7,【風控策略專員】 Risk Strategy Analyst
8pd3u,ML/AI Engineer
80ssj,【金融科技】資安檢測工程師(經驗行員)
6i6f0,.Net工程師（1年以上）-AP2
7lwdl,測試工程師
8bqeg,【總公司外匯管理部】外匯策略交易人員(歡迎新鮮人投遞)
7zegt,(Senior) Field Application Engineer
6i8ue,商業數據分析師(BUSINESS ANALYST)
7mt1j,資訊部-JAVA程式開發人員
7e118,Backend Engineer後端工程師
8dc9n,軟體｜Senior－SRE工程師
7krs7,資料工程師 / 資訊工程師
6tttg,Front-End Web Developer (網頁前端工程師)
853np,數據工程師(內湖)
8gpkl,數據分析師
8te4m,【研發部】演算法工程師
8rwiq,【電商】電商數據分析師
8rw11,機種生產規劃管理_14499
8pzsv,雲端系統工程師
8qbkk,【日本人歓迎】【日商】オープンポジション（Open Position）
881w4,Software Development Engineer in Test Intern (24-40 hours/week)
8lo09,【誠品線上】資深雲端數據工程師
8pqnj,AI應用與系統整合工程師
8n951,整合行銷群 會員資料分析師 (Contractor)
8anue,維運工程師 Operation Engineer
7iwi8,系統工程師 / Systems Engineer
8t5hv,AI 工程師  |  數位雙生 Digital Twin
8rvrz,資深Linux工程師
7ll1d,Backend Developer
87xqp,Internet程式設計專員
8usfi,【Actuarial Engineer】精算工程師
8g8q3,無人機韌體工程師 Firmware Engineer / Drone Engineer
65a2v,投資發展研究專員
8vl08,AI模型開發工程師
7gpj8,數據工程師
8281x,〔資訊〕Java 資深程式設計師(智能數據)
7rpis,Web前端工程師(兼職)
8v1uh,資訊講師(國中)
8jlyr,【資深全端工程師】Sr. Full Stack Engineer - AI Development
8shra,【數轉院/數位生態研究中心】全端工程師
8umu3,"系統應用工程師 (System Field Application Engineer, FAE)"
7m3cw,DevOps Developer
8nyso,資深 AI/ML 演算法工程師
887qc,【EP 全球策略佈局】AI 工程師
8ply3,RD21816 系統軟體工程師(Server)
8so1h,軟體開發工程師
840xu,Senior Software Test Development Engineer (Deep Learning) - Taipei
8t287,DevOps工程師
8ti6d,SWRD_Data Engineer 資料工程師
8c5eb,系統工程師（IT人員）
85nv4,資安鑑識工程師
8op60,60076R1_AI 工程師
8c61l,QA 測試工程師 / App
8q5o0,AI研發工程師
8tji1,自動化測試工程師
8sezr,資深後端工程師 Senior Backend Engineer
6xnq0,富邦證券-資料治理暨數據分析人員
8vtuw,( A )  : AI工程師
7n2l7,Software Engineering Manager - Devices Enablement
8jtjh,自營部交易員(實習生)
8hpdh,(SoC Team) 晶片設計驗證工程師 (DV Engineer) （*此職缺非研發替代役*）
884eb,AI工程師(台北)
8k0b3,AI專案開發部 開發工程師
7jy3l,RPA 軟體開發工程師
71caq,統一期貨_【投顧】資深研究員(理級)
8t66v,資深全端開發工程師
8onss,Advanced Technology Group (ATG) Manager
8iht9,後端工程師
3rtvw,視覺事業處_AI視覺影像工程師(Junior)
8v8t9,自動化測試工程師-QA Automation Engineer-SL
7faqq,Red Hat OpenShift / K8S 【技術顧問】 (台北)
8ojcg,【積極徵才】PHP後端工程師 Backend Engineer
7v10a,(兼職)麥塊程式課程講師
8q23n,資料科學家-AI系統二team【全家便利商店關係企業】
8jeb9,品保工程師 / 資深品保工程師
8vuhp,【產品處】數據產品經理實習生（PM Intern）— Clickforce Data Team
8uk1p,AI模型部署工程師 / AI Deployment Engineer
8v66l,後端工程師(北區)｜銷售與數據中心
7uk4j,Quality Assurance Specialist 品質保證/測試工程師
6rddw,AI語意機器人/語音機器人系統平台開發建置
6ttt5,Back-End / Full-Stack Web Developer (網站後端/全端工程師)
84ofi,數據工程師 Data Science Engineer
8m4yx,QC 軟體測試工程師 (金融業)
8tlpl,自動化測試工程師 (工業電腦)
8sfmv,自動化測試工程師(Automation QA)
8tpyz,PA0478 機器人軟體工程師(Robotics Software Engineer)
8q6gz,Robotics Software Architecture & Systems Engineer_ Delta Robotics Innovation Center (Taipei)
8w00z,Part-time Overseas Fullstack Instructor （海外全端工程師授課師）
8qo7q,LLM Algorithm Applications Engineer
8uyom,【擴編】資深數據分析師｜Senior Data Analyst
7937m,後端工程師
3cutx,稅務類(台北)-專員/資深專員(國內稅務簽證服務)
8su2w,【台北】棋牌AI 工程師
8s4cn,資訊處主管（IT Manager / Head of IT）
8k6l2,數位金融風險管理諮詢/數據分析顧問-SRT-台北
8mtc6,AI應用工程師
84kn3,【研究發展處】SQA Engineer / 軟體測試工程師 (QA Department)
8trsy,Senior Software Engineer - AI Systems (內湖)
8kbs5,AI開發工程師
8ns1y,軟體工程師
7jvuw,技術支援工程師
8ttbb,(2025年研發替代役) 韌體研發工程師
87l8k,RD21424 機器學習/數據工程師(顯示器)
8q6w2,【全地產】資料庫工程師｜SQL × GCP × 房產系統整合推手
7sty4,大數據分析師(台北)
8v9e6,資料品質測試工程師-Data Quality Test Engineer-BT
8rh1n,數據分析工程師
8cy5n,"Software Engineer, LLM Inference & Applied Engineering"
8s7fp,軟韌體工程師_14509
8r80w,Sr. Analytics Engineer
87rk9,【資訊板塊】手動測試工程師_I00014160
7lfz7,【產品板塊】財富管理商業數據分析師
8v2e0,8061：嵌入式系統整合工程師(台北)
8l2cy,【碩士級】Net Zero研究人員(能源政策、產業分析)5
8b41k,A.27 資訊安全 助理工程師-北區
7i34x,Senior QA Engineer
88tmi,資料工程師 (Data Engineer)
7r15h,後端工程師(台北地區)
8pyav,【數轉院/ 數位生態研究中心】全端工程師
8txe8,AI視覺影像工程師【瑟宇人工智能】
6q0d3,R3: AI深度學習軟體研發工程師-332
8qmig,Data Analysis 會員數據策略管理師
77ilz,後端軟體開發工程師(台北)
8cu85,高級軟體工程師
6z1zw,運輸規劃師
8enq7,AI軟體工程師【明基BenQ雲端創新中心】
8bp3o,資安工程師（Security Engineer）
8vwrz,【115年度研發替代役】BIOS/UEFI研發工程師
8v7pb,IT Application Engineer     資訊軟體工程師 (企業流程服務)
8ja4h,零碳節能控制系統軟體開發工程師
